mtz               50  6 20  0 99  51 1    0 1800 39.6519842 0.03856166
mtz               50  6 20  0 99  42 1    0 1800 40.2240317 0.00590217
edge              50 10 20  0 99  44 1    0   13 43.2413606          0
edge              50 10 20  0 99  45 1    0   13 41.4507925          0
edge              50 10 20  0 99  42 1    0   13 41.1180824          0
edge              50 10 20  0 99  43 1    0   13 41.1028947          0
edge              50 10 20  0 99  49 1    0   14 40.1755303          0
edge              50 10 20  0 99  46 1    0   17 40.3442269          0
edge              50 10 20  0 99  48 1    0   22 41.4653898          0
edge              50 10 20  0 99  47 1    0   30 41.5546899          0
edge              50 10 20  0 99  50 1    0   36 40.6220509          0
edge              50 10 20  0 99  51 1    0   83 41.3906804          0
mtz               50 10 20  0 99  43 1    0    6 41.1028947          0
mtz               50 10 20  0 99  45 1    0   18 41.4507925          0
mtz               50 10 20  0 99  42 1    0   19 41.1180824          0
mtz               50 10 20  0 99  48 1    0   29 41.4653898          0
mtz               50 10 20  0 99  44 1    0   45 43.2413606          0
mtz               50 10 20  0 99  50 1    0   54 40.6220509          0
mtz               50 10 20  0 99  47 1    0   88 41.5546899          0
mtz               50 10 20  0 99  49 1    0  124 40.1755303          0
mtz               50 10 20  0 99  51 1    0  165 41.3906804          0
mtz               50 10 20  0 99  46 1    0  236 40.3442269          0
edge              50 20 20  0 99  43 1    0    0 41.3979441          0
edge              50 20 20  0 99  44 1    0    0 43.6540025          0
edge              50 20 20  0 99  45 1    0    0 41.7681006          0
edge              50 20 20  0 99  48 1    0    0  41.846891          0
edge              50 20 20  0 99  47 1    0    0 42.0628481          0
edge              50 20 20  0 99  46 1    0    0  40.758521          0
edge              50 20 20  0 99  42 1    0    1 41.4346961          0
edge              50 20 20  0 99  50 1    0    2 41.0234975          0
edge              50 20 20  0 99  51 1    0    2 41.9322933          0
edge              50 20 20  0 99  49 1    0    2 40.4734243          0
mtz               50 20 20  0 99  47 1    0    0 42.0628481          0
mtz               50 20 20  0 99  43 1    0    0 41.3979441          0
mtz               50 20 20  0 99  48 1    0    0  41.846891          0
mtz               50 20 20  0 99  44 1    0    0 43.6540025          0
mtz               50 20 20  0 99  42 1    0    0 41.4346961          0
mtz               50 20 20  0 99  49 1    0    0 40.4734243          0
mtz               50 20 20  0 99  50 1    0    0 41.0234975          0
mtz               50 20 20  0 99  45 1    0    0 41.7681006          0
mtz               50 20 20  0 99  46 1    0    0  40.758521          0
mtz               50 20 20  0 99  51 1    0    1 41.9322933          0
edge             100  3 20  0 99  42 1    0    0 82.9593413          0
edge             100  3 20  0 99  51 1    0    0  81.402139          0
edge             100  3 20  0 99  43 1    0    0 78.9589106          0
edge             100  3 20  0 99  47 1    0    0 81.4447826          0
edge             100  3 20  0 99  48 1    0    1 81.8992402          0
edge             100  3 20  0 99  50 1    0    1  80.193933          0
edge             100  3 20  0 99  45 1    0    1 82.4831548          0
edge             100  3 20  0 99  44 1    0    1 82.6308525          0
edge             100  3 20  0 99  46 1    0    1 79.9613799          0
edge             100  3 20  0 99  49 1    0    2 80.5821548          0
mtz              100  3 20  0 99  46 1    0 1800 74.6499192 0.21684869
mtz              100  3 20  0 99  47 1    0 1800 77.3229959 0.17613884
mtz              100  3 20  0 99  48 1    0 1800 75.2836227 0.21160847
mtz              100  3 20  0 99  49 1    0 1800 75.0546835 0.19766203
mtz              100  3 20  0 99  50 1    0 1800 74.4981697 0.20442647
mtz              100  3 20  0 99  42 1    0 1800 76.8056714 0.18242006
mtz              100  3 20  0 99  44 1    0 1800 78.9432877 0.15602275
mtz              100  3 20  0 99  51 1    0 1800 76.2994695 0.19286942
mtz              100  3 20  0 99  43 1    0 1800 74.9955212 0.17990629
mtz              100  3 20  0 99  45 1    0 1800 77.6324309  0.1757834
edge             100  4 20  0 99  48 1    0  232 87.4039039          0
edge             100  4 20  0 99  49 1    0  284 86.2213534          0
edge             100  4 20  0 99  46 1    0  466 86.1975124          0
edge             100  4 20  0 99  50 1    0  487 86.0915122          0
edge             100  4 20  0 99  47 1    0  561 86.6780675          0
edge             100  4 20  0 99  44 1    0  586 87.7834536          0
edge             100  4 20  0 99  43 1    0 1167 84.7752772          0
edge             100  4 20  0 99  51 1    0 1192 87.0428347          0
edge             100  4 20  0 99  42 1    0 1515 86.6722211          0
edge             100  4 20  0 99  45 1    0 1800 87.0811475 0.00459712
mtz              100  4 20  0 99  48 1    0 1800 81.7553826  0.1264187
mtz              100  4 20  0 99  49 1    0 1800  81.004522 0.12052833
mtz              100  4 20  0 99  43 1    0 1800 79.5318301 0.12463914
mtz              100  4 20  0 99  46 1    0 1800 82.3030086 0.11059123
mtz              100  4 20  0 99  45 1    0 1800 79.7490128 0.15409338
mtz              100  4 20  0 99  47 1    0 1800 83.5804484 0.09656691
mtz              100  4 20  0 99  44 1    0 1800 82.0857607 0.12189033
mtz              100  4 20  0 99  51 1    0 1800 80.4597462 0.14180154
mtz              100  4 20  0 99  42 1    0 1800 80.3114624  0.1421633
mtz              100  4 20  0 99  50 1    0 1800 78.4372606 0.15482441
edge             100  5 20  0 99  47 1    0 1800 84.7039981 0.07188972
edge             100  5 20  0 99  43 1    0 1800 82.4618665 0.07646388
edge             100  5 20  0 99  44 1    0 1800 84.7058978 0.07862188
edge             100  5 20  0 99  48 1    0 1800 86.1787948 0.05690975
edge             100  5 20  0 99  42 1    0 1800 84.6632749 0.07895653
edge             100  5 20  0 99  49 1    0 1800  83.936284 0.07398343
edge             100  5 20  0 99  50 1    0 1800 85.0826522 0.05545078
edge             100  5 20  0 99  45 1    0 1800 84.7878481 0.07614417
edge             100  5 20  0 99  46 1    0 1800 83.5631806 0.08355536
edge             100  5 20  0 99  51 1    0 1800 84.0816559 0.08301129
mtz              100  5 20  0 99  43 1    0 1800 81.7755909 0.09672791
mtz              100  5 20  0 99  50 1    0 1800 83.7277283 0.08345577
mtz              100  5 20  0 99  46 1    0 1800 81.2609366 0.12732168
mtz              100  5 20  0 99  45 1    0 1800 85.2768153 0.08142197
mtz              100  5 20  0 99  47 1    0 1800 84.6988692 0.08668791
mtz              100  5 20  0 99  48 1    0 1800 85.6827293 0.07766512
mtz              100  5 20  0 99  42 1    0 1800 83.6329738 0.10101412
mtz              100  5 20  0 99  51 1    0 1800 83.2965354 0.10487844
mtz              100  5 20  0 99  44 1    0 1800 83.4087626 0.10732326
mtz              100  5 20  0 99  49 1    0 1800  81.918057 0.11215996
edge             100  6 20  0 99  45 1    0 1800 87.2600074 0.05363728
edge             100  6 20  0 99  47 1    0 1800 85.2797581 0.07518393
edge             100  6 20  0 99  43 1    0 1800 82.7249117 0.08031654
edge             100  6 20  0 99  44 1    0 1800  84.799893 0.08580881
edge             100  6 20  0 99  48 1    0 1800 87.8365813  0.0461392
edge             100  6 20  0 99  50 1    0 1800  82.453584 0.10124517
edge             100  6 20  0 99  49 1    0 1800 84.6055896 0.07418061
edge             100  6 20  0 99  46 1    0 1800 83.8065456 0.08880611
edge             100  6 20  0 99  51 1    0 1800 85.0986917 0.07884364
edge             100  6 20  0 99  42 1    0 1800 87.0838464 0.05696572
mtz              100  6 20  0 99  45 1    0 1800 85.1115919 0.08491959
mtz              100  6 20  0 99  48 1    0 1800 86.0532848  0.0749701
mtz              100  6 20  0 99  43 1    0 1800 83.0354303 0.08254865
mtz              100  6 20  0 99  51 1    0 1800 81.5357781 0.13055803
mtz              100  6 20  0 99  49 1    0 1800 84.0237787 0.08630994
mtz              100  6 20  0 99  46 1    0 1800 86.4887674  0.0605842
mtz              100  6 20  0 99  44 1    0 1800 87.2198694 0.05996819
mtz              100  6 20  0 99  50 1    0 1800 86.1189421 0.05506405
mtz              100  6 20  0 99  47 1    0 1800 85.9247766 0.07256007
mtz              100  6 20  0 99  42 1    0 1800  87.182232 0.05838685
edge             100 10 20  0 99  43 1    0 1800 86.3327863 0.04233574
edge             100 10 20  0 99  51 1    0 1800  91.238411 0.01083422
edge             100 10 20  0 99  50 1    0 1800 87.8244035 0.03573222
edge             100 10 20  0 99  48 1    0 1800 90.2110288 0.02621285
edge             100 10 20  0 99  45 1    0 1800 88.4464927 0.04520203
edge             100 10 20  0 99  44 1    0 1800 91.4734319 0.01147985
edge             100 10 20  0 99  42 1    0 1800 90.7491948 0.02003838
edge             100 10 20  0 99  49 1    0 1800 89.3222155 0.02291152
edge             100 10 20  0 99  46 1    0 1800 89.8540982 0.02197643
edge             100 10 20  0 99  47 1    0 1800 88.9486975 0.03703987
mtz              100 10 20  0 99  46 1    0 1800 88.6928084 0.03558286
mtz              100 10 20  0 99  47 1    0 1800  89.987545  0.0256128
mtz              100 10 20  0 99  49 1    0 1800 89.0041426 0.02783845
mtz              100 10 20  0 99  43 1    0 1800 87.2255775 0.03214959
mtz              100 10 20  0 99  45 1    0 1800 90.2567989 0.02397508
mtz              100 10 20  0 99  42 1    0 1800 91.1027617 0.01509594
mtz              100 10 20  0 99  50 1    0 1800 85.9037195 0.05955613
mtz              100 10 20  0 99  44 1    0 1800 87.6051336 0.05736277
mtz              100 10 20  0 99  51 1    0 1800  88.234462 0.04568857
mtz              100 10 20  0 99  48 1    0 1800 90.3771426 0.02545833
edge             100 20 20  0 99  46 1    0  123 91.9106359          0
edge             100 20 20  0 99  42 1    0  673 92.5495159          0
edge             100 20 20  0 99  51 1    0  737 92.2755789          0
edge             100 20 20  0 99  44 1    0  796 92.6105122          0
edge             100 20 20  0 99  48 1    0  936 92.6451052          0
edge             100 20 20  0 99  50 1    0 1217 91.0062306          0
edge             100 20 20  0 99  43 1    0 1626 90.0411662          0
edge             100 20 20  0 99  45 1    0 1631 92.4260181          0
edge             100 20 20  0 99  47 1    0 1800 92.2710087 0.00063755
edge             100 20 20  0 99  49 1    0 1800 91.3739189 0.00116107
mtz              100 20 20  0 99  46 1    0   22 91.9106359          0
mtz              100 20 20  0 99  42 1    0   86 92.5495157          0
mtz              100 20 20  0 99  44 1    0  156 92.6105122          0
mtz              100 20 20  0 99  51 1    0  202 92.2755788          0
mtz              100 20 20  0 99  48 1    0  214 92.6451052          0
mtz              100 20 20  0 99  50 1    0  321 91.0062306          0
mtz              100 20 20  0 99  47 1    0  437 92.2740801          0
mtz              100 20 20  0 99  43 1    0  452 90.0411662          0
mtz              100 20 20  0 99  45 1    0  468 92.4260174          0
mtz              100 20 20  0 99  49 1    0 1245 91.3739189          0
edge              50  3 10  0 99  46 1    0    0 14.6903162          0
edge              50  3 10  0 99  43 1    0    0 24.7150309          0
edge              50  3 10  0 99  44 1    0    0 18.8310024          0
edge              50  3 10  0 99  50 1    0    0 19.2964921          0
edge              50  3 10  0 99  49 1    0    0  20.783708          0
edge              50  3 10  0 99  42 1    0    0 17.0491382          0
edge              50  3 10  0 99  47 1    0    0 21.0054441          0
edge              50  3 10  0 99  48 1    0    0 19.9464194          0
edge              50  3 10  0 99  51 1    0    0  24.435329          0
edge              50  3 10  0 99  45 1    0    0  20.249929          0
mtz               50  3 10  0 99  46 1    0    5 14.6903162          0
mtz               50  3 10  0 99  48 1    0    8 19.9464194          0
mtz               50  3 10  0 99  44 1    0   11 18.8310024          0
mtz               50  3 10  0 99  50 1    0   17 19.2964921          0
mtz               50  3 10  0 99  42 1    0   20 17.0491382          0
mtz               50  3 10  0 99  49 1    0   24  20.783708          0
mtz               50  3 10  0 99  51 1    0   36  24.435329          0
mtz               50  3 10  0 99  43 1    0   54 24.7150309          0
mtz               50  3 10  0 99  47 1    0   88 21.0054441          0
mtz               50  3 10  0 99  45 1    0  373  20.249929          0
edge              50  4 10  0 99  48 1    0    0 24.3659363          0
edge              50  4 10  0 99  50 1    0    0 23.0208755          0
edge              50  4 10  0 99  44 1    0    0  25.623528          0
edge              50  4 10  0 99  46 1    0    0 21.2672574          0
edge              50  4 10  0 99  47 1    0    0 26.8122514          0
edge              50  4 10  0 99  49 1    0    0 27.6586093          0
edge              50  4 10  0 99  45 1    0    0 27.3928749          0
edge              50  4 10  0 99  42 1    0    0 22.8765626          0
edge              50  4 10  0 99  43 1    0    0 30.0199286          0
edge              50  4 10  0 99  51 1    0    0 27.1137774          0
mtz               50  4 10  0 99  46 1    0 1249 21.2672574          0
mtz               50  4 10  0 99  44 1    0 1387  25.623528          0
mtz               50  4 10  0 99  49 1    0 1614 27.6586093          0
mtz               50  4 10  0 99  47 1    0 1800 26.8122514 0.09379984
mtz               50  4 10  0 99  50 1    0 1800 23.0208755 0.02047051
mtz               50  4 10  0 99  51 1    0 1800 27.0503199 0.12344088
mtz               50  4 10  0 99  42 1    0 1800 22.7640147 0.12713454
mtz               50  4 10  0 99  43 1    0 1800 30.0199286 0.01108007
mtz               50  4 10  0 99  48 1    0 1800 24.3639617 0.05234281
mtz               50  4 10  0 99  45 1    0 1800 25.9945914 0.17212366
edge              50  5 10  0 99  50 1    0    0 27.8831658          0
edge              50  5 10  0 99  48 1    0    0 29.4665517          0
edge              50  5 10  0 99  49 1    0    0 29.4571401          0
edge              50  5 10  0 99  46 1    0    0 25.3054274          0
edge              50  5 10  0 99  44 1    0    0 28.9769834          0
edge              50  5 10  0 99  42 1    0    0 28.6386674          0
edge              50  5 10  0 99  43 1    0    0 32.5574312          0
edge              50  5 10  0 99  51 1    0    0 30.5254032          0
edge              50  5 10  0 99  47 1    0    0 29.5543357          0
edge              50  5 10  0 99  45 1    0    0 30.7366626          0
mtz               50  5 10  0 99  50 1    0  454 27.8831658          0
mtz               50  5 10  0 99  49 1    0  587 29.4571401          0
mtz               50  5 10  0 99  42 1    0 1237 28.6386674          0
mtz               50  5 10  0 99  47 1    0 1800 29.3978673 0.07253381
mtz               50  5 10  0 99  44 1    0 1800 28.9769834 0.04254585
mtz               50  5 10  0 99  51 1    0 1800  30.347011 0.05724619
mtz               50  5 10  0 99  43 1    0 1800 32.5574312 0.01825465
mtz               50  5 10  0 99  48 1    0 1800 29.4665517 0.01701069
mtz               50  5 10  0 99  46 1    0 1800 24.1026682 0.08152031
mtz               50  5 10  0 99  45 1    0 1800  29.623134 0.12819122
edge              50  6 10  0 99  49 1    0    0 30.9136463          0
edge              50  6 10  0 99  44 1    0    1 30.4278351          0
edge              50  6 10  0 99  42 1    0    2 30.3541448          0
edge              50  6 10  0 99  48 1    0    2 31.4068239          0
edge              50  6 10  0 99  51 1    0    2 32.8243524          0
edge              50  6 10  0 99  46 1    0    3 26.3142351          0
edge              50  6 10  0 99  43 1    0    4 33.5979605          0
edge              50  6 10  0 99  47 1    0    5 31.7180291          0
edge              50  6 10  0 99  50 1    0    6 28.1954556          0
edge              50  6 10  0 99  45 1    0    8 33.0098341          0
mtz               50  6 10  0 99  49 1    0   45 30.9136463          0
mtz               50  6 10  0 99  42 1    0  464 30.3541448          0
mtz               50  6 10  0 99  51 1    0  722 32.8243524          0
mtz               50  6 10  0 99  43 1    0  771 33.5979605          0
mtz               50  6 10  0 99  48 1    0 1171 31.4068239          0
mtz               50  6 10  0 99  46 1    0 1690 26.3142351          0
mtz               50  6 10  0 99  44 1    0 1800 30.4278351 0.01916648
mtz               50  6 10  0 99  50 1    0 1800 28.0078667 0.03033914
mtz               50  6 10  0 99  45 1    0 1800 32.1258594 0.05827962
mtz               50  6 10  0 99  47 1    0 1800 31.7180291 0.02183183
edge              50 10 10  0 99  48 1    0    3 34.3699744          0
edge              50 10 10  0 99  51 1    0    5 34.2632961          0
edge              50 10 10  0 99  47 1    0    6 34.2379053          0
edge              50 10 10  0 99  50 1    0    6 30.7793248          0
edge              50 10 10  0 99  43 1    0    6 35.1967871          0
edge              50 10 10  0 99  46 1    0    6 28.2964125          0
edge              50 10 10  0 99  44 1    0    7 32.8866808          0
edge              50 10 10  0 99  42 1    0    8 31.7106893          0
edge              50 10 10  0 99  49 1    0   12 31.6008176          0
edge              50 10 10  0 99  45 1    0   36 34.9210838          0
mtz               50 10 10  0 99  48 1    0    2 34.3699744          0
mtz               50 10 10  0 99  51 1    0    3 34.2632961          0
mtz               50 10 10  0 99  43 1    0    8 35.1967871          0
mtz               50 10 10  0 99  49 1    0    8 31.6008176          0
mtz               50 10 10  0 99  47 1    0    9 34.2379053          0
mtz               50 10 10  0 99  50 1    0   14 30.7793248          0
mtz               50 10 10  0 99  44 1    0   30 32.8866808          0
mtz               50 10 10  0 99  42 1    0   40 31.7106893          0
mtz               50 10 10  0 99  46 1    0   41 28.2964125          0
mtz               50 10 10  0 99  45 1    0  348 34.9210838          0
edge              50 20 10  0 99  42 1    0    0 32.6560738          0
edge              50 20 10  0 99  49 1    0    0 32.2031705          0
edge              50 20 10  0 99  47 1    0    0 34.9122301          0
edge              50 20 10  0 99  43 1    0    0  35.715697          0
edge              50 20 10  0 99  51 1    0    0 34.7013812          0
edge              50 20 10  0 99  45 1    0    1 36.0974513          0
edge              50 20 10  0 99  46 1    0    1 29.3248259          0
edge              50 20 10  0 99  48 1    0    1 34.8208241          0
edge              50 20 10  0 99  44 1    0    1  33.606706          0
edge              50 20 10  0 99  50 1    0    1 31.1057658          0
mtz               50 20 10  0 99  49 1    0    0 32.2031702          0
mtz               50 20 10  0 99  43 1    0    0  35.715697          0
mtz               50 20 10  0 99  42 1    0    0 32.6560738          0
mtz               50 20 10  0 99  46 1    0    0 29.3248259          0
mtz               50 20 10  0 99  51 1    0    0 34.7013812          0
mtz               50 20 10  0 99  50 1    0    0 31.1057658          0
mtz               50 20 10  0 99  47 1    0    0 34.9122301          0
mtz               50 20 10  0 99  44 1    0    0  33.606706          0
mtz               50 20 10  0 99  48 1    0    0 34.8208241          0
mtz               50 20 10  0 99  45 1    0    0 36.0974513          0
edge             100  3 10  0 99  42 1    0    0 62.2829749          0
edge             100  3 10  0 99  43 1    0    0 60.2963441          0
edge             100  3 10  0 99  46 1    0    0  58.637572          0
edge             100  3 10  0 99  45 1    0    0 65.0313865          0
edge             100  3 10  0 99  48 1    0    0 60.4560429          0
edge             100  3 10  0 99  44 1    0    0 61.8634371          0
edge             100  3 10  0 99  50 1    0    0 60.9407275          0
edge             100  3 10  0 99  47 1    0    0 60.6140109          0
edge             100  3 10  0 99  51 1    0    0  61.260864          0
edge             100  3 10  0 99  49 1    0    0 59.3474263          0
mtz              100  3 10  0 99  50 1    0 1800 60.4267743 0.28551706
mtz              100  3 10  0 99  43 1    0 1800 59.8225753 0.29882289
mtz              100  3 10  0 99  44 1    0 1800 59.4018593 0.37975521
mtz              100  3 10  0 99  47 1    0 1800 57.6411449 0.39344262
mtz              100  3 10  0 99  49 1    0 1800 57.1069729  0.3895646
mtz              100  3 10  0 99  42 1    0 1800 61.5201316 0.29585996
mtz              100  3 10  0 99  46 1    0 1800 56.1554983 0.40751065
mtz              100  3 10  0 99  51 1    0 1800 59.9726923  0.3169896
mtz              100  3 10  0 99  48 1    0 1800 58.6050056  0.3747804
mtz              100  3 10  0 99  45 1    0 1800  63.060472 0.31963023
edge             100  4 10  0 99  51 1    0    4 71.8677676          0
edge             100  4 10  0 99  49 1    0    5 73.1494637          0
edge             100  4 10  0 99  42 1    0    7 72.2755524          0
edge             100  4 10  0 99  50 1    0    7 69.7862729          0
edge             100  4 10  0 99  44 1    0   12 74.7284534          0
edge             100  4 10  0 99  43 1    0   13 71.1462918          0
edge             100  4 10  0 99  45 1    0   18 76.4033743          0
edge             100  4 10  0 99  48 1    0   18 71.8909895          0
edge             100  4 10  0 99  46 1    0   26 69.6213174          0
edge             100  4 10  0 99  47 1    0   30 71.9132998          0
mtz              100  4 10  0 99  48 1    0 1800 66.0206001  0.2589213
mtz              100  4 10  0 99  49 1    0 1800  66.918497 0.22291819
mtz              100  4 10  0 99  47 1    0 1800 67.0394132   0.232296
mtz              100  4 10  0 99  42 1    0 1800 68.9162257 0.18663421
mtz              100  4 10  0 99  44 1    0 1800 67.3688969 0.24886215
mtz              100  4 10  0 99  51 1    0 1800 69.0870356 0.17346141
mtz              100  4 10  0 99  50 1    0 1800 66.5048155 0.20022593
mtz              100  4 10  0 99  45 1    0 1800 72.0186314 0.17679418
mtz              100  4 10  0 99  43 1    0 1800 64.0337127 0.25654225
mtz              100  4 10  0 99  46 1    0 1800  65.267231 0.23977139
edge             100  5 10  0 99  46 1    0  303 76.1430516          0
edge             100  5 10  0 99  44 1    0  397 80.4267314          0
edge             100  5 10  0 99  43 1    0 1468    75.7358          0
edge             100  5 10  0 99  48 1    0 1800 77.3689342 0.00465476
edge             100  5 10  0 99  45 1    0 1800 78.9975322 0.02516029
edge             100  5 10  0 99  49 1    0 1800 76.5324723 0.01916173
edge             100  5 10  0 99  42 1    0 1800  76.767108 0.00221284
edge             100  5 10  0 99  50 1    0 1800 75.1096224 0.00696345
edge             100  5 10  0 99  47 1    0 1800 77.3511418 0.02129517
edge             100  5 10  0 99  51 1    0 1800 76.1561924 0.01146488
mtz              100  5 10  0 99  45 1    0 1800  73.549108  0.1603995
mtz              100  5 10  0 99  47 1    0 1800 74.8744102  0.1139009
mtz              100  5 10  0 99  48 1    0 1800 70.2028431 0.19342596
mtz              100  5 10  0 99  49 1    0 1800 69.6138895 0.18193697
mtz              100  5 10  0 99  51 1    0 1800 70.8576038 0.15304124
mtz              100  5 10  0 99  42 1    0 1800 72.5353283 0.13538304
mtz              100  5 10  0 99  43 1    0 1800 68.5914615 0.18159729
mtz              100  5 10  0 99  44 1    0 1800 72.6908975 0.16542991
mtz              100  5 10  0 99  50 1    0 1800 72.5580361 0.10655497
mtz              100  5 10  0 99  46 1    0 1800 70.0262792 0.16447206
edge             100  6 10  0 99  48 1    0 1800 78.5013871 0.05105617
edge             100  6 10  0 99  46 1    0 1800 75.5151041 0.06238388
edge             100  6 10  0 99  44 1    0 1800 80.8886878 0.03443535
edge             100  6 10  0 99  45 1    0 1800 81.8789547 0.03165209
edge             100  6 10  0 99  50 1    0 1800 76.6483009 0.02812714
edge             100  6 10  0 99  47 1    0 1800 78.6402498 0.04614986
edge             100  6 10  0 99  51 1    0 1800 78.2217188 0.03054873
edge             100  6 10  0 99  43 1    0 1800 76.1241505 0.05127184
edge             100  6 10  0 99  49 1    0 1800  76.468763 0.06416665
edge             100  6 10  0 99  42 1    0 1800  79.433123 0.02356374
mtz              100  6 10  0 99  48 1    0 1800 73.8684149 0.13822583
mtz              100  6 10  0 99  49 1    0 1800 72.3043843 0.14020729
mtz              100  6 10  0 99  51 1    0 1800 73.3918299  0.1168654
mtz              100  6 10  0 99  42 1    0 1800 72.9732396 0.13235549
mtz              100  6 10  0 99  46 1    0 1800  69.746013  0.1721353
mtz              100  6 10  0 99  47 1    0 1800 71.7817016 0.16657884
mtz              100  6 10  0 99  43 1    0 1800 69.2809399 0.17398059
mtz              100  6 10  0 99  50 1    0 1800 70.8749063 0.13944656
mtz              100  6 10  0 99  44 1    0 1800   77.71335 0.09278985
mtz              100  6 10  0 99  45 1    0 1800 77.9064482 0.09737733
edge             100 10 10  0 99  48 1    0 1800 82.6253918 0.01868415
